freq,amp,stime
0.88,180,35.8
0.9,180,40.23
0.92,180,45.94
0.94,180,53.55
0.96,180,64.8
0.98,180,85.41
0.0,181,6.8
0.02,181,6.79
0.04,181,6.79
0.06,181,6.79
0.08,181,6.79
0.1,181,6.79
0.12,181,6.79
0.14,181,6.79
0.16,181,6.79
0.18,181,6.79
0.2,181,6.79
0.22,181,6.79
0.24,181,6.79
0.26,181,6.79
0.28,181,6.79
0.3,181,6.79
0.32,181,6.79
0.34,181,6.79
0.36,181,6.79
0.38,181,6.79
0.4,181,6.79
0.42,181,6.79
0.44,181,6.79
0.46,181,6.79
0.48,181,6.81
0.5,181,6.81
0.52,181,6.93
0.54,181,7.07
0.56,181,7.26
0.58,181,7.54
0.6,181,8.07
0.62,181,8.87
0.64,181,10.68
0.66,181,13.44
0.68,181,14.65
0.7,181,15.43
0.72,181,16.52
0.74,181,18.73
0.76,181,20.91
0.78,181,22.1
0.8,181,24.08
0.82,181,26.99
0.84,181,28.83
0.86,181,32.57
0.88,181,35.4
0.9,181,39.93
0.92,181,45.44
0.94,181,52.59
0.96,181,63.58
0.98,181,81.99
0.0,182,6.79
0.02,182,6.78
0.04,182,6.78
0.06,182,6.78
0.08,182,6.78
0.1,182,6.78
0.12,182,6.78
0.14,182,6.78
0.16,182,6.78
0.18,182,6.78
0.2,182,6.78
0.22,182,6.78
0.24,182,6.78
0.26,182,6.78
0.28,182,6.78
0.3,182,6.78
0.32,182,6.78
0.34,182,6.78
0.36,182,6.78
0.38,182,6.78
0.4,182,6.78
0.42,182,6.78
0.44,182,6.78
0.46,182,6.78
0.48,182,6.79
0.5,182,6.81
0.52,182,6.92
0.54,182,7.06
0.56,182,7.25
0.58,182,7.54
0.6,182,8.03
0.62,182,8.82
0.64,182,10.64
0.66,182,13.35
0.68,182,14.62
0.7,182,15.4
0.72,182,16.38
0.74,182,18.56
0.76,182,20.8
0.78,182,21.97
0.8,182,23.91
0.82,182,26.84
0.84,182,28.65
0.86,182,32.26
0.88,182,35.01
0.9,182,39.56
0.92,182,45.02
0.94,182,51.83
0.96,182,62.52
0.98,182,79.94
0.0,183,6.79
0.02,183,6.77
0.04,183,6.77
0.06,183,6.77
0.08,183,6.77
0.1,183,6.77
0.12,183,6.77
0.14,183,6.77
0.16,183,6.77
0.18,183,6.77
0.2,183,6.77
0.22,183,6.77
0.24,183,6.77
0.26,183,6.77
0.28,183,6.77
0.3,183,6.77
0.32,183,6.77
0.34,183,6.77
0.36,183,6.77
0.38,183,6.77
0.4,183,6.77
0.42,183,6.77
0.44,183,6.77
0.46,183,6.77
0.48,183,6.79
0.5,183,6.81
0.52,183,6.92
0.54,183,7.06
0.56,183,7.25
0.58,183,7.53
0.6,183,7.99
0.62,183,8.8
0.64,183,10.51
0.66,183,13.29
0.68,183,14.54
0.7,183,15.39
0.72,183,16.34
0.74,183,18.41
0.76,183,20.73
0.78,183,21.93
0.8,183,23.73
0.82,183,26.68
0.84,183,28.47
0.86,183,31.99
0.88,183,34.79
0.9,183,39.29
0.92,183,44.6
0.94,183,51.19
0.96,183,61.39
0.98,183,77.19
0.0,184,6.78
0.02,184,6.76
0.04,184,6.76
0.06,184,6.76
0.08,184,6.76
0.1,184,6.76
0.12,184,6.76
0.14,184,6.76
0.16,184,6.76
0.18,184,6.76
0.2,184,6.76
0.22,184,6.76
0.24,184,6.76
0.26,184,6.76
0.28,184,6.76
0.3,184,6.76
0.32,184,6.76
0.34,184,6.76
0.36,184,6.76
0.38,184,6.76
0.4,184,6.76
0.42,184,6.76
0.44,184,6.76
0.46,184,6.76
0.48,184,6.79
0.5,184,6.8
0.52,184,6.92
0.54,184,6.98
0.56,184,7.25
0.58,184,7.52
0.6,184,8.0
0.62,184,8.77
0.64,184,10.4
0.66,184,13.16
0.68,184,14.53
0.7,184,15.28
0.72,184,16.29
0.74,184,18.32
0.76,184,20.62
0.78,184,21.81
0.8,184,23.53
0.82,184,26.54
0.84,184,28.31
0.86,184,31.7
0.88,184,34.45
0.9,184,38.93
0.92,184,44.13
0.94,184,50.6
0.96,184,59.94
0.98,184,75.13
0.0,185,6.77
0.02,185,6.76
0.04,185,6.76
0.06,185,6.76
0.08,185,6.76
0.1,185,6.76
0.12,185,6.76
0.14,185,6.76
0.16,185,6.76
0.18,185,6.76
0.2,185,6.76
0.22,185,6.76
0.24,185,6.76
0.26,185,6.76
0.28,185,6.76
0.3,185,6.76
0.32,185,6.76
0.34,185,6.76
0.36,185,6.76
0.38,185,6.76
0.4,185,6.76
0.42,185,6.76
0.44,185,6.76
0.46,185,6.76
0.48,185,6.79
0.5,185,6.8
0.52,185,6.91
0.54,185,6.97
0.56,185,7.24
0.58,185,7.51
0.6,185,8.0
0.62,185,8.75
0.64,185,10.31
0.66,185,13.08
0.68,185,14.46
0.7,185,15.26
0.72,185,16.25
0.74,185,18.16
0.76,185,20.53
0.78,185,21.69
0.8,185,23.37
0.82,185,26.34
0.84,185,28.16
0.86,185,31.4
0.88,185,34.24
0.9,185,38.65
0.92,185,43.57
0.94,185,50.03
0.96,185,58.53
0.98,185,73.42
1.0,185,103.9
0.0,186,6.77
0.02,186,6.75
0.04,186,6.75
0.06,186,6.75
0.08,186,6.75
0.1,186,6.75
0.12,186,6.75
0.14,186,6.75
0.16,186,6.75
0.18,186,6.75
0.2,186,6.75
0.22,186,6.75
0.24,186,6.75
0.26,186,6.75
0.28,186,6.75
0.3,186,6.75
0.32,186,6.75
0.34,186,6.75
0.36,186,6.75
0.38,186,6.75
0.4,186,6.75
0.42,186,6.75
0.44,186,6.75
0.46,186,6.75
0.48,186,6.78
0.5,186,6.79
0.52,186,6.9
0.54,186,6.99
0.56,186,7.16
0.58,186,7.5
0.6,186,7.91
0.62,186,8.72
0.64,186,10.28
0.66,186,13.0
0.68,186,14.39
0.7,186,15.24
0.72,186,16.13
0.74,186,18.01
0.76,186,20.46
0.78,186,21.66
0.8,186,23.17
0.82,186,26.17
0.84,186,28.01
0.86,186,31.08
0.88,186,33.96
0.9,186,38.32
0.92,186,43.01
0.94,186,49.34
0.96,186,57.61
0.98,186,71.32
1.0,186,98.0
0.0,187,6.76
0.02,187,6.79
0.04,187,6.79
0.06,187,6.79
0.08,187,6.79
0.1,187,6.79
0.12,187,6.79
0.14,187,6.79
0.16,187,6.79
0.18,187,6.79
0.2,187,6.79
0.22,187,6.79
0.24,187,6.79
0.26,187,6.79
0.28,187,6.79
0.3,187,6.79
0.32,187,6.79
0.34,187,6.79
0.36,187,6.79
0.38,187,6.79
0.4,187,6.79
0.42,187,6.79
0.44,187,6.79
0.46,187,6.79
0.48,187,6.78
0.5,187,6.79
0.52,187,6.84
0.54,187,6.97
0.56,187,7.16
0.58,187,7.51
0.6,187,7.88
0.62,187,8.59
0.64,187,10.15
0.66,187,12.87
0.68,187,14.37
0.7,187,15.13
0.72,187,16.03
0.74,187,17.85
0.76,187,20.32
0.78,187,21.55
0.8,187,23.09
0.82,187,26.01
0.84,187,27.86
0.86,187,30.79
0.88,187,33.79
0.9,187,38.01
0.92,187,42.45
0.94,187,48.61
0.96,187,56.8
0.98,187,69.46
1.0,187,93.78
0.0,188,6.75
0.02,188,6.78
0.04,188,6.78
0.06,188,6.78
0.08,188,6.78
0.1,188,6.78
0.12,188,6.78
0.14,188,6.78
0.16,188,6.78
0.18,188,6.78
0.2,188,6.78
0.22,188,6.78
0.24,188,6.78
0.26,188,6.78
0.28,188,6.78
0.3,188,6.78
0.32,188,6.78
0.34,188,6.78
0.36,188,6.78
0.38,188,6.78
0.4,188,6.78
0.42,188,6.78
0.44,188,6.78
0.46,188,6.78
0.48,188,6.75
0.5,188,6.79
0.52,188,6.83
0.54,188,6.96
0.56,188,7.16
0.58,188,7.49
0.6,188,7.87
0.62,188,8.57
0.64,188,10.08
0.66,188,12.79
0.68,188,14.31
0.7,188,15.13
0.72,188,15.97
0.74,188,17.78
0.76,188,20.23
0.78,188,21.52
0.8,188,22.92
0.82,188,25.82
0.84,188,27.73
0.86,188,30.52
0.88,188,33.56
0.9,188,37.63
0.92,188,41.85
0.94,188,47.81
0.96,188,56.08
0.98,188,68.13
1.0,188,90.68
0.0,189,6.75
0.02,189,6.78
0.04,189,6.78
0.06,189,6.78
0.08,189,6.78
0.1,189,6.78
0.12,189,6.78
0.14,189,6.78
0.16,189,6.78
0.18,189,6.78
0.2,189,6.78
0.22,189,6.78
0.24,189,6.78
0.26,189,6.78
0.28,189,6.78
0.3,189,6.78
0.32,189,6.78
0.34,189,6.78
0.36,189,6.78
0.38,189,6.78
0.4,189,6.78
0.42,189,6.78
0.44,189,6.78
0.46,189,6.78
0.48,189,6.75
0.5,189,6.79
0.52,189,6.83
0.54,189,6.96
0.56,189,7.15
0.58,189,7.45
0.6,189,7.87
0.62,189,8.56
0.64,189,10.02
0.66,189,12.71
0.68,189,14.25
0.7,189,15.1
0.72,189,15.94
0.74,189,17.64
0.76,189,20.1
0.78,189,21.41
0.8,189,22.84
0.82,189,25.63
0.84,189,27.59
0.86,189,30.21
0.88,189,33.31
0.9,189,37.24
0.92,189,41.34
0.94,189,47.08
0.96,189,55.32
0.98,189,66.92
1.0,189,87.17
0.0,190,6.74
0.02,190,6.77
0.04,190,6.77
0.06,190,6.77
0.08,190,6.77
0.1,190,6.77
0.12,190,6.77
0.14,190,6.77
0.16,190,6.77
0.18,190,6.77
0.2,190,6.77
0.22,190,6.77
0.24,190,6.77
0.26,190,6.77
0.28,190,6.77
0.3,190,6.77
0.32,190,6.77
0.34,190,6.77
0.36,190,6.77
0.38,190,6.77
0.4,190,6.77
0.42,190,6.77
0.44,190,6.77
0.46,190,6.77
0.48,190,6.75
0.5,190,6.78
0.52,190,6.83
0.54,190,6.95
0.56,190,7.14
0.58,190,7.39
0.6,190,7.85
0.62,190,8.54
0.64,190,9.93
0.66,190,12.59
0.68,190,14.24
0.7,190,15.01
0.72,190,15.9
0.74,190,17.53
0.76,190,20.01
0.78,190,21.3
0.8,190,22.67
0.82,190,25.42
0.84,190,27.47
0.86,190,29.96
0.88,190,33.15
0.9,190,36.87
0.92,190,40.87
0.94,190,46.35
0.96,190,54.37
0.98,190,65.35
1.0,190,84.88
0.0,191,6.73
0.02,191,6.76
0.04,191,6.76
0.06,191,6.76
0.08,191,6.76
0.1,191,6.76
0.12,191,6.76
0.14,191,6.76
0.16,191,6.76
0.18,191,6.76
0.2,191,6.76
0.22,191,6.76
0.24,191,6.76
0.26,191,6.76
0.28,191,6.76
0.3,191,6.76
0.32,191,6.76
0.34,191,6.76
0.36,191,6.76
0.38,191,6.76
0.4,191,6.76
0.42,191,6.76
0.44,191,6.76
0.46,191,6.76
0.48,191,6.75
0.5,191,6.78
0.52,191,6.82
0.54,191,6.95
0.56,191,7.14
0.58,191,7.39
0.6,191,7.84
0.62,191,8.52
0.64,191,9.87
0.66,191,12.52
0.68,191,14.19
0.7,191,14.99
0.72,191,15.87
0.74,191,17.43
0.76,191,19.92
0.78,191,21.27
0.8,191,22.53
0.82,191,25.23
0.84,191,27.33
0.86,191,29.66
0.88,191,32.93
0.9,191,36.41
0.92,191,40.39
0.94,191,45.89
0.96,191,53.38
0.98,191,63.79
1.0,191,81.93
0.0,192,6.73
0.02,192,6.76
0.04,192,6.76
0.06,192,6.76
0.08,192,6.76
0.1,192,6.76
0.12,192,6.76
0.14,192,6.76
0.16,192,6.76
0.18,192,6.76
0.2,192,6.76
0.22,192,6.76
0.24,192,6.76
0.26,192,6.76
0.28,192,6.76
0.3,192,6.76
0.32,192,6.76
0.34,192,6.76
0.36,192,6.76
0.38,192,6.76
0.4,192,6.76
0.42,192,6.76
0.44,192,6.76
0.46,192,6.76
0.48,192,6.74
0.5,192,6.78
0.52,192,6.82
0.54,192,6.95
0.56,192,7.13
0.58,192,7.39
0.6,192,7.84
0.62,192,8.5
0.64,192,9.8
0.66,192,12.38
0.68,192,14.14
0.7,192,14.97
0.72,192,15.75
0.74,192,17.28
0.76,192,19.78
0.78,192,21.17
0.8,192,22.46
0.82,192,25.05
0.84,192,27.2
0.86,192,29.44
0.88,192,32.74
0.9,192,36.06
0.92,192,40.03
0.94,192,45.4
0.96,192,52.46
0.98,192,62.62
1.0,192,79.69
0.0,193,6.72
0.02,193,6.75
0.04,193,6.75
0.06,193,6.75
0.08,193,6.75
0.1,193,6.75
0.12,193,6.75
0.14,193,6.75
0.16,193,6.75
0.18,193,6.75
0.2,193,6.75
0.22,193,6.75
0.24,193,6.75
0.26,193,6.75
0.28,193,6.75
0.3,193,6.75
0.32,193,6.75
0.34,193,6.75
0.36,193,6.75
0.38,193,6.75
0.4,193,6.75
0.42,193,6.75
0.44,193,6.75
0.46,193,6.75
0.48,193,6.74
0.5,193,6.77
0.52,193,6.81
0.54,193,6.95
0.56,193,7.12
0.58,193,7.38
0.6,193,7.83
0.62,193,8.41
0.64,193,9.75
0.66,193,12.31
0.68,193,14.1
0.7,193,14.87
0.72,193,15.73
0.74,193,17.17
0.76,193,19.69
0.78,193,21.06
0.8,193,22.31
0.82,193,24.86
0.84,193,27.08
0.86,193,29.19
0.88,193,32.58
0.9,193,35.67
0.92,193,39.69
0.94,193,44.97
0.96,193,51.61
0.98,193,61.72
1.0,193,77.85
0.0,194,6.72
0.02,194,6.74
0.04,194,6.74
0.06,194,6.74
0.08,194,6.74
0.1,194,6.74
0.12,194,6.74
0.14,194,6.74
0.16,194,6.74
0.18,194,6.74
0.2,194,6.74
0.22,194,6.74
0.24,194,6.74
0.26,194,6.74
0.28,194,6.74
0.3,194,6.74
0.32,194,6.74
0.34,194,6.74
0.36,194,6.74
0.38,194,6.74
0.4,194,6.74
0.42,194,6.74
0.44,194,6.74
0.46,194,6.74
0.48,194,6.74
0.5,194,6.73
0.52,194,6.81
0.54,194,6.94
0.56,194,7.12
0.58,194,7.37
0.6,194,7.72
0.62,194,8.37
0.64,194,9.71
0.66,194,12.19
0.68,194,14.05
0.7,194,14.87
0.72,194,15.7
0.74,194,17.08
0.76,194,19.54
0.78,194,21.03
0.8,194,22.26
0.82,194,24.67
0.84,194,26.96
0.86,194,29.01
0.88,194,32.38
0.9,194,35.29
0.92,194,39.39
0.94,194,44.52
0.96,194,51.05
0.98,194,60.87
1.0,194,75.5
0.0,195,6.72
0.02,195,6.74
0.04,195,6.74
0.06,195,6.74
0.08,195,6.74
0.1,195,6.74
0.12,195,6.74
0.14,195,6.74
0.16,195,6.74
0.18,195,6.74
0.2,195,6.74
0.22,195,6.74
0.24,195,6.74
0.26,195,6.74
0.28,195,6.74
0.3,195,6.74
0.32,195,6.74
0.34,195,6.74
0.36,195,6.74
0.38,195,6.74
0.4,195,6.74
0.42,195,6.74
0.44,195,6.74
0.46,195,6.74
0.48,195,6.71
0.5,195,6.74
0.52,195,6.81
0.54,195,6.94
0.56,195,7.06
0.58,195,7.36
0.6,195,7.72
0.62,195,8.37
0.64,195,9.57
0.66,195,12.12
0.68,195,14.0
0.7,195,14.77
0.72,195,15.59
0.74,195,16.98
0.76,195,19.45
0.78,195,20.93
0.8,195,22.12
0.82,195,24.5
0.84,195,26.86
0.86,195,28.8
0.88,195,32.22
0.9,195,34.97
0.92,195,39.09
0.94,195,44.15
0.96,195,50.49
0.98,195,59.84
1.0,195,73.69
0.0,196,6.71
0.02,196,6.73
0.04,196,6.73
0.06,196,6.73
0.08,196,6.73
0.1,196,6.73
0.12,196,6.73
0.14,196,6.73
0.16,196,6.73
0.18,196,6.73
0.2,196,6.73
0.22,196,6.73
0.24,196,6.73
0.26,196,6.73
0.28,196,6.73
0.3,196,6.73
0.32,196,6.73
0.34,196,6.73
0.36,196,6.73
0.38,196,6.73
0.4,196,6.73
0.42,196,6.73
0.44,196,6.73
0.46,196,6.73
0.48,196,6.71
0.5,196,6.73
0.52,196,6.8
0.54,196,6.94
0.56,196,7.11
0.58,196,7.32
0.6,196,7.71
0.62,196,8.35
0.64,196,9.55
0.66,196,12.05
0.68,196,13.95
0.7,196,14.75
0.72,196,15.56
0.74,196,16.86
0.76,196,19.31
0.78,196,20.9
0.8,196,22.03
0.82,196,24.32
0.84,196,26.71
0.86,196,28.6
0.88,196,32.03
0.9,196,34.67
0.92,196,38.75
0.94,196,43.83
0.96,196,49.98
0.98,196,58.69
1.0,196,72.37
1.02,196,97.83
0.0,197,6.71
0.02,197,6.73
0.04,197,6.73
0.06,197,6.73
0.08,197,6.73
0.1,197,6.73
0.12,197,6.73
0.14,197,6.73
0.16,197,6.73
0.18,197,6.73
0.2,197,6.73
0.22,197,6.73
0.24,197,6.73
0.26,197,6.73
0.28,197,6.73
0.3,197,6.73
0.32,197,6.73
0.34,197,6.73
0.36,197,6.73
0.38,197,6.73
0.4,197,6.73
0.42,197,6.73
0.44,197,6.73
0.46,197,6.73
0.48,197,6.71
0.5,197,6.72
0.52,197,6.8
0.54,197,6.87
0.56,197,7.03
0.58,197,7.36
0.6,197,7.71
0.62,197,8.33
0.64,197,9.5
0.66,197,11.93
0.68,197,13.9
0.7,197,14.74
0.72,197,15.54
0.74,197,16.78
0.76,197,19.21
0.78,197,20.8
0.8,197,21.99
0.82,197,24.14
0.84,197,26.62
0.86,197,28.36
0.88,197,31.81
0.9,197,34.32
0.92,197,38.49
0.94,197,43.45
0.96,197,49.48
0.98,197,57.57
1.0,197,70.66
1.02,197,94.78
0.0,198,6.7
0.02,198,6.72
0.04,198,6.72
0.06,198,6.72
0.08,198,6.72
0.1,198,6.72
0.12,198,6.72
0.14,198,6.72
0.16,198,6.72
0.18,198,6.72
0.2,198,6.72
0.22,198,6.72
0.24,198,6.72
0.26,198,6.72
0.28,198,6.72
0.3,198,6.72
0.32,198,6.72
0.34,198,6.72
0.36,198,6.72
0.38,198,6.72
0.4,198,6.72
0.42,198,6.72
0.44,198,6.72
0.46,198,6.72
0.48,198,6.71
0.5,198,6.72
0.52,198,6.8
0.54,198,6.87
0.56,198,7.03
0.58,198,7.3
0.6,198,7.69
0.62,198,8.31
0.64,198,9.46
0.66,198,11.81
0.68,198,13.86
0.7,198,14.72
0.72,198,15.52
0.74,198,16.73
0.76,198,19.08
0.78,198,20.73
0.8,198,21.91
0.82,198,23.96
0.84,198,26.51
0.86,198,28.24
0.88,198,31.6
0.9,198,34.1
0.92,198,38.26
0.94,198,43.06
0.96,198,48.97
0.98,198,56.68
1.0,198,68.9
1.02,198,91.16
0.0,199,6.7
0.02,199,6.72
0.04,199,6.72
0.06,199,6.72
0.08,199,6.72
0.1,199,6.72
0.12,199,6.72
0.14,199,6.72
0.16,199,6.72
0.18,199,6.72
0.2,199,6.72
0.22,199,6.72
0.24,199,6.72
0.26,199,6.72
0.28,199,6.72
0.3,199,6.72
0.32,199,6.72
0.34,199,6.72
0.36,199,6.72
0.38,199,6.72
0.4,199,6.72
0.42,199,6.72
0.44,199,6.72
0.46,199,6.72
0.48,199,6.71
0.5,199,6.72
0.52,199,6.79
0.54,199,6.85
0.56,199,7.03
0.58,199,7.26
0.6,199,7.65
0.62,199,8.29
0.64,199,9.42
0.66,199,11.75
0.68,199,13.8
0.7,199,14.63
0.72,199,15.46
0.74,199,16.67
0.76,199,18.98
0.78,199,20.65
0.8,199,21.78
0.82,199,23.8
0.84,199,26.38
0.86,199,28.07
0.88,199,31.36
0.9,199,33.88
0.92,199,38.02
0.94,199,42.64
0.96,199,48.44
0.98,199,55.94
1.0,199,67.65
1.02,199,88.64
0.0,200,6.7
0.02,200,6.71
0.04,200,6.71
0.06,200,6.71
0.08,200,6.71
0.1,200,6.71
0.12,200,6.71
0.14,200,6.71
0.16,200,6.71
0.18,200,6.71
0.2,200,6.71
0.22,200,6.71
0.24,200,6.71
0.26,200,6.71
0.28,200,6.71
0.3,200,6.71
0.32,200,6.71
0.34,200,6.71
0.36,200,6.71
0.38,200,6.71
0.4,200,6.71
0.42,200,6.71
0.44,200,6.71
0.46,200,6.71
0.48,200,6.71
0.5,200,6.72
0.52,200,6.79
0.54,200,6.85
0.56,200,7.03
0.58,200,7.25
0.6,200,7.68
0.62,200,8.27
0.64,200,9.28
0.66,200,11.62
0.68,200,13.75
0.7,200,14.61
0.72,200,15.37
0.74,200,16.51
0.76,200,18.84
0.78,200,20.59
0.8,200,21.75
0.82,200,23.65
0.84,200,26.27
0.86,200,27.91
0.88,200,31.14
0.9,200,33.69
0.92,200,37.8
0.94,200,42.21
0.96,200,47.8
0.98,200,55.3
1.0,200,66.57
1.02,200,85.64
0.0,201,6.69
0.02,201,6.7
0.04,201,6.7
0.06,201,6.7
0.08,201,6.7
0.1,201,6.7
0.12,201,6.7
0.14,201,6.7
0.16,201,6.7
0.18,201,6.7
0.2,201,6.7
0.22,201,6.7
0.24,201,6.7
0.26,201,6.7
0.28,201,6.7
0.3,201,6.7
0.32,201,6.7
0.34,201,6.7
0.36,201,6.7
0.38,201,6.7
0.4,201,6.7
0.42,201,6.7
0.44,201,6.7
0.46,201,6.7
0.48,201,6.71
0.5,201,6.72
0.52,201,6.79
0.54,201,6.85
0.56,201,7.02
0.58,201,7.25
0.6,201,7.67
0.62,201,8.26
0.64,201,9.24
0.66,201,11.56
0.68,201,13.71
0.7,201,14.6
0.72,201,15.31
0.74,201,16.47
0.76,201,18.71
0.78,201,20.53
0.8,201,21.63
0.82,201,23.46
0.84,201,26.17
0.86,201,27.8
0.88,201,30.93
0.9,201,33.43
0.92,201,37.52
0.94,201,41.69
0.96,201,47.13
0.98,201,54.7
1.0,201,65.52
1.02,201,83.55
0.0,202,6.68
0.02,202,6.7
0.04,202,6.7
0.06,202,6.7
0.08,202,6.7
0.1,202,6.7
0.12,202,6.7
0.14,202,6.7
0.16,202,6.7
0.18,202,6.7
0.2,202,6.7
0.22,202,6.7
0.24,202,6.7
0.26,202,6.7
0.28,202,6.7
0.3,202,6.7
0.32,202,6.7
0.34,202,6.7
0.36,202,6.7
0.38,202,6.7
0.4,202,6.7
0.42,202,6.7
0.44,202,6.7
0.46,202,6.7
0.48,202,6.7
0.5,202,6.71
0.52,202,6.78
0.54,202,6.84
0.56,202,7.02
0.58,202,7.25
0.6,202,7.66
0.62,202,8.15
0.64,202,9.27
0.66,202,11.44
0.68,202,13.67
0.7,202,14.51
0.72,202,15.33
0.74,202,16.45
0.76,202,18.63
0.78,202,20.47
0.8,202,21.6
0.82,202,23.31
0.84,202,26.06
0.86,202,27.7
0.88,202,30.7
0.9,202,33.27
0.92,202,37.27
0.94,202,41.24
0.96,202,46.51
0.98,202,54.03
1.0,202,64.28
1.02,202,81.39
0.0,203,6.68
0.02,203,6.69
0.04,203,6.69
0.06,203,6.69
0.08,203,6.69
0.1,203,6.69
0.12,203,6.69
0.14,203,6.69
0.16,203,6.69
0.18,203,6.69
0.2,203,6.69
0.22,203,6.69
0.24,203,6.69
0.26,203,6.69
0.28,203,6.69
0.3,203,6.69
0.32,203,6.69
0.34,203,6.69
0.36,203,6.69
0.38,203,6.69
0.4,203,6.69
0.42,203,6.69
0.44,203,6.69
0.46,203,6.69
0.48,203,6.68
0.5,203,6.71
0.52,203,6.78
0.54,203,6.84
0.56,203,7.02
0.58,203,7.25
0.6,203,7.6
0.62,203,8.22
0.64,203,9.19
0.66,203,11.39
0.68,203,13.63
0.7,203,14.49
0.72,203,15.24
0.74,203,16.28
0.76,203,18.5
0.78,203,20.41
0.8,203,21.48
0.82,203,23.19
0.84,203,25.91
0.86,203,27.55
0.88,203,30.45
0.9,203,33.1
0.92,203,37.0
0.94,203,40.77
0.96,203,45.94
0.98,203,53.27
1.0,203,62.93
1.02,203,79.03
0.0,204,6.67
0.02,204,6.69
0.04,204,6.69
0.06,204,6.69
0.08,204,6.69
0.1,204,6.69
0.12,204,6.69
0.14,204,6.69
0.16,204,6.69
0.18,204,6.69
0.2,204,6.69
0.22,204,6.69
0.24,204,6.69
0.26,204,6.69
0.28,204,6.69
0.3,204,6.69
0.32,204,6.69
0.34,204,6.69
0.36,204,6.69
0.38,204,6.69
0.4,204,6.69
0.42,204,6.69
0.44,204,6.69
0.46,204,6.69
0.48,204,6.68
0.5,204,6.71
0.52,204,6.72
0.54,204,6.84
0.56,204,7.02
0.58,204,7.24
0.6,204,7.64
0.62,204,8.12
0.64,204,9.11
0.66,204,11.27
0.68,204,13.54
0.7,204,14.48
0.72,204,15.2
0.74,204,16.26
0.76,204,18.35
0.78,204,20.33
0.8,204,21.44
0.82,204,23.06
0.84,204,25.81
0.86,204,27.42
0.88,204,30.24
0.9,204,32.95
0.92,204,36.68
0.94,204,40.34
0.96,204,45.45
0.98,204,52.44
1.0,204,61.82
1.02,204,77.5
0.0,205,6.67
0.02,205,6.69
0.04,205,6.69
0.06,205,6.69
0.08,205,6.69
0.1,205,6.69
0.12,205,6.69
0.14,205,6.69
0.16,205,6.69
0.18,205,6.69
0.2,205,6.69
0.22,205,6.69
0.24,205,6.69
0.26,205,6.69
0.28,205,6.69
0.3,205,6.69
0.32,205,6.69
0.34,205,6.69
0.36,205,6.69
0.38,205,6.69
0.4,205,6.69
0.42,205,6.69
0.44,205,6.69
0.46,205,6.69
0.48,205,6.68
0.5,205,6.71
0.52,205,6.72
0.54,205,6.83
0.56,205,7.02
0.58,205,7.23
0.6,205,7.55
0.62,205,8.11
0.64,205,9.13
0.66,205,11.23
0.68,205,13.49
0.7,205,14.46
0.72,205,15.2
0.74,205,16.21
0.76,205,18.29
0.78,205,20.27
0.8,205,21.32
0.82,205,22.91
0.84,205,25.65
0.86,205,27.28
0.88,205,29.97
0.9,205,32.73
0.92,205,36.4
0.94,205,39.97
0.96,205,44.98
0.98,205,51.66
1.0,205,60.99
1.02,205,75.77
0.0,206,6.66
0.02,206,6.68
0.04,206,6.68
0.06,206,6.68
0.08,206,6.68
0.1,206,6.68
0.12,206,6.68
0.14,206,6.68
0.16,206,6.68
0.18,206,6.68
0.2,206,6.68
0.22,206,6.68
0.24,206,6.68
0.26,206,6.68
0.28,206,6.68
0.3,206,6.68
0.32,206,6.68
0.34,206,6.68
0.36,206,6.68
0.38,206,6.68
0.4,206,6.68
0.42,206,6.68
0.44,206,6.68
0.46,206,6.68
0.48,206,6.67
0.5,206,6.66
0.52,206,6.71
0.54,206,6.83
0.56,206,7.01
0.58,206,7.22
0.6,206,7.54
0.62,206,8.12
0.64,206,9.07
0.66,206,11.16
0.68,206,13.44
0.7,206,14.37
0.72,206,15.17
0.74,206,16.09
0.76,206,18.14
0.78,206,20.19
0.8,206,21.31
0.82,206,22.83
0.84,206,25.5
0.86,206,27.16
0.88,206,29.79
0.9,206,32.59
0.92,206,36.07
0.94,206,39.6
0.96,206,44.57
0.98,206,50.97
1.0,206,60.22
1.02,206,73.84
1.04,206,100.91
0.0,207,6.65
0.02,207,6.68
0.04,207,6.68
0.06,207,6.68
0.08,207,6.68
0.1,207,6.68
0.12,207,6.68
0.14,207,6.68
0.16,207,6.68
0.18,207,6.68
0.2,207,6.68
0.22,207,6.68
0.24,207,6.68
0.26,207,6.68
0.28,207,6.68
0.3,207,6.68
0.32,207,6.68
0.34,207,6.68
0.36,207,6.68
0.38,207,6.68
0.4,207,6.68
0.42,207,6.68
0.44,207,6.68
0.46,207,6.68
0.48,207,6.67
0.5,207,6.66
0.52,207,6.71
0.54,207,6.83
0.56,207,7.01
0.58,207,7.23
0.6,207,7.53
0.62,207,8.1
0.64,207,8.97
0.66,207,11.05
0.68,207,13.4
0.7,207,14.36
0.72,207,15.06
0.74,207,16.07
0.76,207,18.01
0.78,207,20.12
0.8,207,21.19
0.82,207,22.66
0.84,207,25.39
0.86,207,27.11
0.88,207,29.55
0.9,207,32.44
0.92,207,35.72
0.94,207,39.25
0.96,207,44.21
0.98,207,50.35
1.0,207,59.5
1.02,207,72.4
1.04,207,97.44
0.0,208,6.65
0.02,208,6.67
0.04,208,6.67
0.06,208,6.67
0.08,208,6.67
0.1,208,6.67
